,Id,SalePrice
588,2049,220510.9762749637
589,2050,272319.15616630856
590,2051,204421.00006166403
591,2052,203155.5647086585
592,2053,236815.89526993618
593,2054,178038.03280213499
594,2055,265659.31251876336
595,2056,243826.73076972505
596,2057,197672.1041268548
597,2058,310013.0827900388
598,2059,216533.63317576307
599,2060,270663.07878308627
600,2061,271726.9576020783
601,2062,201782.2638175711
602,2063,207496.2252353786
603,2064,212040.88148779352
604,2065,217748.766290494
605,2066,263275.6528115943
606,2067,202823.45358272363
607,2068,225120.68282247358
608,2069,175250.07667783555
609,2070,206106.16192403086
610,2071,171824.44338062732
611,2072,246644.28636102518
612,2073,222481.64187283744
613,2074,267174.3305348621
614,2075,235187.17328019743
615,2076,209740.39324580622
616,2077,239777.299984626
617,2078,198911.5212756137
618,2079,235851.74374193954
619,2080,214537.4343790945
620,2081,214457.37174928817
621,2082,198889.58988552447
622,2083,243267.95319932
623,2084,184149.9990338881
624,2085,195779.22849729052
625,2086,206216.49936321145
626,2087,225755.2903895073
627,2088,190363.92332365154
628,2089,171632.91635468346
629,2090,233218.73914289312
630,2091,183184.60963209323
631,2092,233616.9372635258
632,2093,267863.44036924606
633,2094,220642.75617442955
634,2095,244136.98386339517
635,2096,181167.96044843877
636,2097,201962.98218341125
637,2098,243211.02220803173
638,2099,112671.65395903168
639,2100,129172.41130334791
640,2101,214408.15703876992
641,2102,240573.76582267857
642,2103,177550.40073455055
643,2104,241012.62306589657
644,2105,246640.52944157785
645,2106,146154.2820016516
646,2107,293874.72669345536
647,2108,218102.38544453704
648,2109,191021.04784114542
649,2110,203641.30345082027
650,2111,250568.8945295671
651,2112,219286.2322850281
652,2113,216722.22286242503
653,2114,217312.3448603421
654,2115,256904.64310095762
655,2116,191033.4239166535
656,2117,223651.5180445176
657,2118,214912.97033840395
658,2119,205580.1572497955
659,2120,221803.3336681656
660,2121,162618.4997227739
661,2122,189462.09169296524
662,2123,166863.5551439016
663,2124,265223.07359096897
664,2125,235014.69320937432
665,2126,240463.00870836852
666,2127,252060.67226973712
667,2128,252507.84621681948
668,2129,167659.80127887824
669,2130,216700.7307556367
670,2131,222401.4373979154
671,2132,209232.69467137917
672,2133,209690.31052799686
673,2134,216333.36707012728
674,2135,191555.49927737447
675,2136,151991.86704829196
676,2137,192101.15590931708
677,2138,246370.4707597436
678,2139,245938.24368302897
679,2140,227914.74828239717
680,2141,262327.95036384976
681,2142,217924.54024713277
682,2143,245560.0988043053
683,2144,211482.2005425596
684,2145,230931.92911391822
685,2146,256063.6414838673
686,2147,250782.16919991327
687,2148,235299.27576957806
688,2149,257739.30131641333
689,2150,312275.5013277624
690,2151,221246.3093637838
691,2152,275946.4429420156
692,2153,281441.2448520551
693,2154,196015.67147428775
694,2155,234465.81342415907
695,2156,361770.971562783
696,2157,332783.081656629
697,2158,330148.38565127435
698,2159,327194.2515427738
699,2160,289375.29571521236
700,2161,350504.8895841229
701,2162,448756.67951473384
702,2163,453870.1638584051
703,2164,351015.86121703056
704,2165,287801.6914006688
705,2166,242216.5145393212
706,2167,301063.4025324697
707,2168,279909.33641376183
708,2169,293353.61116151814
709,2170,302603.96625499264
710,2171,249306.77416310948
711,2172,222062.74750776496
712,2173,258388.4047138649
713,2174,318476.3013729383
714,2175,372215.3156618704
715,2176,379364.6934112932
716,2177,332613.65749603766
717,2178,313984.73185941833
718,2179,233022.03049704782
719,2180,280647.0502762338
720,2181,293138.02232028404
721,2182,318661.9508919793
722,2183,290604.13379162666
723,2184,204472.3765677521
724,2185,232534.56163401972
725,2186,238700.30012567365
726,2187,259494.55464299186
727,2188,256429.3603915132
728,2189,403641.47539849556
729,2190,148750.2904246184
730,2191,144323.35048574442
731,2192,181646.24901353917
732,2193,213096.61499731732
733,2194,196837.81144220033
734,2195,195128.73397776042
735,2196,190280.94369894965
736,2197,201797.41897351854
737,2198,256580.50220145658
738,2199,271786.35709774634
739,2200,216319.12987717916
740,2201,225554.01189202885
741,2202,307357.5882251072
742,2203,204379.80477232998
743,2204,246065.35845675762
744,2205,195273.00931523368
745,2206,219098.9363990496
746,2207,292660.0231390607
747,2208,314021.90611521504
748,2209,282232.15136165987
749,2210,214396.770906823
750,2211,203996.26860438008
751,2212,222514.06483549695
752,2213,206091.38447247702
753,2214,249781.79762237403
754,2215,186999.3581402963
755,2216,243490.21453044238
756,2217,168050.63355662348
757,2218,194696.89292209316
758,2219,184424.7496583853
759,2220,143422.15449524065
760,2221,394828.0605603005
761,2222,359745.021537822
762,2223,387722.6961268757
763,2224,311049.4674830416
764,2225,193775.73250651243
765,2226,272247.0404618846
766,2227,320075.78658156004
767,2228,374519.924914371
768,2229,336939.05642827414
769,2230,240106.91560255527
770,2231,318432.84161500563
771,2232,273682.53241490084
772,2233,292695.03620115924
773,2234,356019.35094272415
774,2235,329516.5998740862
775,2236,351481.1041788405
776,2237,409923.80981316254
777,2238,285785.46266810293
778,2239,213839.05530017777
779,2240,245873.25865863287
780,2241,243969.1653999989
781,2242,200460.14407067047
782,2243,209697.519600651
783,2244,200405.7383266047
784,2245,194406.9238447731
785,2246,227549.3584617318
786,2247,213450.05550359446
787,2248,200534.11734180874
788,2249,206310.24885597522
789,2250,213074.23800841812
790,2251,184753.93366646534
791,2252,273578.73394244607
792,2253,244322.19994059228
793,2254,269456.7734986639
794,2255,277170.9431938608
795,2256,283027.704721418
796,2257,288963.62850172934
797,2258,258657.315888196
798,2259,266002.6099046164
799,2260,195009.62389199785
800,2261,281222.49461573805
801,2262,289743.0705144862
802,2263,438783.54409457394
803,2264,510040.80606356915
804,2265,246716.82250891766
805,2266,357625.6217433482
806,2267,423941.8102552793
807,2268,464764.3636025365
808,2269,248324.77961806022
809,2270,300911.73827550816
810,2271,315940.3787620594
811,2272,349058.08002134203
812,2273,266278.98595219734
813,2274,272109.4746442174
814,2275,241949.29734868067
815,2276,307186.26536404924
816,2277,271893.7911212421
817,2278,240998.837508952
818,2279,216051.60666111554
819,2280,196483.25875045755
820,2281,267139.08409316186
821,2282,276494.8967912572
822,2283,211795.5413547228
823,2284,219438.3688001465
824,2285,225653.5053280301
825,2286,207239.9059804508
826,2287,450095.2251616006
827,2288,363908.0875651683
828,2289,394770.0082599609
829,2290,479436.8738445435
830,2291,409390.18420425826
831,2292,478170.3938822795
832,2293,503689.6932097229
833,2294,440603.65712100826
834,2295,524621.4467832684
835,2296,336027.7845588031
836,2297,437080.9073056518
837,2298,436211.6122720272
838,2299,436126.35583692114
839,2300,390008.15943263075
840,2301,409749.42486969987
841,2302,342225.76192952855
842,2303,335258.1233373943
843,2304,331070.8297398607
844,2305,305885.86811728403
845,2306,303109.8398939662
846,2307,308558.62686116924
847,2308,319502.8907001249
848,2309,386961.84957761713
849,2310,297994.5130945039
850,2311,305347.6934889883
851,2312,279823.22210066207
852,2313,275931.1331189319
853,2314,282558.8126850524
854,2315,285605.87959794654
855,2316,306767.3611749173
856,2317,284752.3298360463
857,2318,292515.1464693742
858,2319,293253.426952668
859,2320,279953.88663977967
860,2321,327128.0315710027
861,2322,298819.07238518074
862,2323,292914.2895199843
863,2324,295662.9959355679
864,2325,316618.74778285716
865,2326,283536.1163162587
866,2327,306232.64481112827
867,2328,327171.145828787
868,2329,277911.3617002079
869,2330,273531.838571443
870,2331,412369.6032151836
871,2332,439324.42142438656
872,2333,389653.4360143279
873,2334,345511.3128234616
874,2335,358242.2937222894
875,2336,381289.69578730245
876,2337,288803.88673790917
877,2338,346581.55440346384
878,2339,330071.4400012584
879,2340,485604.13533091405
880,2341,299942.9068419272
881,2342,335805.5934205244
882,2343,327745.0872595967
883,2344,320452.60286843055
884,2345,327525.26190302894
885,2346,302422.4090413009
886,2347,288603.2598341254
887,2348,341622.48898757575
888,2349,279299.5178577176
889,2350,398342.525848269
890,2351,369389.13456987566
891,2352,353512.09052071045
892,2353,350842.7290322881
893,2354,228443.24627717538
894,2355,247101.95651753014
895,2356,261900.95142660826
896,2357,298966.29892641515
897,2358,299666.19478384196
898,2359,204815.4497759717
899,2360,215224.058620285
900,2361,233261.2220658625
901,2362,355997.1803697117
902,2363,248012.132960496
903,2364,275541.1340233418
904,2365,323541.50743933837
905,2366,288590.44968893006
906,2367,316600.79864962073
907,2368,297521.2022794117
908,2369,300494.3671730256
909,2370,265358.67521752114
910,2371,264310.7782499329
911,2372,296709.18234649906
912,2373,381707.95806016587
913,2374,384019.5101749974
914,2375,331441.96742726397
915,2376,392078.21466084896
916,2377,419188.6201377087
917,2378,235242.36257547722
918,2379,308623.05180877727
919,2380,259612.45448408579
920,2381,263231.3562644224
921,2382,308543.6744469027
922,2383,293775.025106773
923,2384,342213.42099828226
924,2385,259295.25243758922
925,2386,230270.39933322207
926,2387,216417.50849967217
927,2388,206655.20498726494
928,2389,215584.73194388766
929,2390,241066.63781933254
930,2391,229298.43589221663
931,2392,196006.6466010653
932,2393,263835.8139518148
933,2394,222466.78298787656
934,2395,292361.8146697378
935,2396,235622.89812054927
936,2397,308368.4030292977
937,2398,208445.0899372911
938,2399,157449.26173200202
939,2400,154191.5625685188
940,2401,206332.10008997936
941,2402,231762.14126374735
942,2403,225310.97007728065
943,2404,248448.15469090058
944,2405,261476.14476490626
945,2406,231661.87276427005
946,2407,222244.44014360965
947,2408,243820.78936094302
948,2409,199534.57696093316
949,2410,277470.37114888546
950,2411,192605.7357936271
951,2412,249449.29290939332
952,2413,206808.82640000922
953,2414,245862.9195836594
954,2415,224517.1833563936
955,2416,220427.00327994698
956,2417,223008.26371946675
957,2418,216063.74657763587
958,2419,223890.42324888264
959,2420,200076.4315653341
960,2421,123342.46181080211
961,2422,189585.4772492384
962,2423,231966.35974432435
963,2424,229544.79461707524
964,2425,276453.5861515838
965,2426,223112.3961303681
966,2427,227448.28280021064
967,2428,271954.4766034994
968,2429,187010.28027516464
969,2430,217670.69182572863
970,2431,181638.69571459363
971,2432,224266.77200182131
972,2433,224452.52922822372
973,2434,218411.8955991466
974,2435,233324.19570837473
975,2436,208085.8452310753
976,2437,191399.61872421857
977,2438,208876.88320712023
978,2439,201970.49948600563
979,2440,222447.57238199213
980,2441,224932.1714541854
981,2442,190632.1843965596
982,2443,243190.5427463909
983,2444,218448.34410781204
984,2445,203111.61210391345
985,2446,228141.20310637425
986,2447,298265.6554033335
987,2448,232979.19920783257
988,2449,221623.80722302967
989,2450,250485.39880880225
990,2451,208691.16373697296
991,2452,282630.7343120936
992,2453,189092.41015290585
993,2454,207645.30473464355
994,2455,214647.49431576673
995,2456,243321.83330221148
996,2457,222010.2452528614
997,2458,216417.83718868345
998,2459,203340.08274126286
999,2460,238104.81015184545
1000,2461,217996.72015855135
1001,2462,226366.36379652726
1002,2463,236180.22929113638
1003,2464,265461.62648234586
1004,2465,227121.02479924983
1005,2466,212866.52643565508
1006,2467,248189.99177565402
1007,2468,182175.3988256161
1008,2469,172602.77562248497
1009,2470,282827.7969715779
1010,2471,308611.6449611897
1011,2472,251172.99632446864
1012,2473,215165.30313120317
1013,2474,170328.73241572455
1014,2475,311501.0958804225
1015,2476,210901.72833689372
1016,2477,219117.13860652735
1017,2478,250643.90515298094
1018,2479,189480.25925731892
1019,2480,246439.99207284418
1020,2481,227629.5364577882
1021,2482,239932.92054023477
1022,2483,189345.01247053803
1023,2484,224023.80568427988
1024,2485,221836.23360501905
1025,2486,225331.91972094518
1026,2487,286866.22022627713
1027,2488,270681.54688790604
1028,2489,238302.0685827809
1029,2490,239107.61447187536
1030,2491,207599.48099493724
1031,2492,285809.09532914707
1032,2493,246790.65138588077
1033,2494,242468.0748743848
1034,2495,162843.64961394458
1035,2496,331129.7755554279
1036,2497,252663.59564825264
1037,2498,179739.31257128902
1038,2499,167481.59499840275
1039,2500,201968.1333921582
1040,2501,238062.5342566378
1041,2502,239067.0580326186
1042,2503,207230.82162366924
1043,2504,126561.63956287573
1044,2505,319274.24877335574
1045,2506,362655.95222488116
1046,2507,375530.0511740153
1047,2508,362699.65443795733
1048,2509,320098.66030664765
1049,2510,311818.8426979636
1050,2511,277277.5737202144
1051,2512,301060.83924410376
1052,2513,334980.43810242484
1053,2514,385822.166396016
1054,2515,228144.21303649805
1055,2516,267689.3308697629
1056,2517,224963.16124108573
1057,2518,234612.27331801713
1058,2519,320092.27236815146
1059,2520,313746.1273283134
1060,2521,289663.8321399458
1061,2522,318911.0517220374
1062,2523,203086.89375976403
1063,2524,235707.92911933293
1064,2525,232638.44253337453
1065,2526,235445.44096453977
1066,2527,212362.94998348947
1067,2528,210243.24981115852
1068,2529,243217.86962593463
1069,2530,213113.32230121805
1070,2531,331507.7323368902
1071,2532,317103.34639559826
1072,2533,303113.46056039934
